book,sheet,county,office,district,party,candidate,votes
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Oneida,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,542
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Owyhee,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,1351
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Payette,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,1622
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Power,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,803
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Shoshone,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,615
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Teton,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,547
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Twin Falls,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,6098
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Valley,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,1409
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Washington,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,1541
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Ada,SUPERINTENDENT OF PUBLIC INSTRUCTION,NA,REP,Tom Luna,26731
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Adams,SUPREME COURT JUSTICE,NA,REP,Jim Jones,751
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bannock,SUPREME COURT JUSTICE,NA,REP,Jim Jones,6823
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bear Lake,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1414
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Benewah,SUPREME COURT JUSTICE,NA,REP,Jim Jones,855
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bingham,SUPREME COURT JUSTICE,NA,REP,Jim Jones,5696
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Blaine,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2293
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Boise,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1130
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bonner,SUPREME COURT JUSTICE,NA,REP,Jim Jones,4340
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bonneville,SUPREME COURT JUSTICE,NA,REP,Jim Jones,9632
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Boundary,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1005
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Butte,SUPREME COURT JUSTICE,NA,REP,Jim Jones,396
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Camas,SUPREME COURT JUSTICE,NA,REP,Jim Jones,280
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Canyon,SUPREME COURT JUSTICE,NA,REP,Jim Jones,12710
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Caribou,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1116
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Cassia,SUPREME COURT JUSTICE,NA,REP,Jim Jones,3484
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Clark,SUPREME COURT JUSTICE,NA,REP,Jim Jones,252
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Clearwater,SUPREME COURT JUSTICE,NA,REP,Jim Jones,833
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Custer,SUPREME COURT JUSTICE,NA,REP,Jim Jones,859
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Elmore,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2366
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Franklin,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1708
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Fremont,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2359
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Gem,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2105
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Gooding,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1428
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Idaho,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2205
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Jefferson,SUPREME COURT JUSTICE,NA,REP,Jim Jones,3143
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Jerome,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2019
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Kootenai,SUPREME COURT JUSTICE,NA,REP,Jim Jones,11216
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Latah,SUPREME COURT JUSTICE,NA,REP,Jim Jones,3350
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lemhi,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1396
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lewis,SUPREME COURT JUSTICE,NA,REP,Jim Jones,469
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lincoln,SUPREME COURT JUSTICE,NA,REP,Jim Jones,668
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Madison,SUPREME COURT JUSTICE,NA,REP,Jim Jones,3846
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Minidoka,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2283
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Nez Perce,SUPREME COURT JUSTICE,NA,REP,Jim Jones,2753
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Oneida,SUPREME COURT JUSTICE,NA,REP,Jim Jones,631
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Owyhee,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1382
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Payette,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1810
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Power,SUPREME COURT JUSTICE,NA,REP,Jim Jones,920
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Shoshone,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1237
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Teton,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1317
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Twin Falls,SUPREME COURT JUSTICE,NA,REP,Jim Jones,6985
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Valley,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1531
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Washington,SUPREME COURT JUSTICE,NA,REP,Jim Jones,1593
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Ada,SUPREME COURT JUSTICE,NA,REP,Jim Jones,30995
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Adams,SUPREME COURT JUSTICE,NA,REP,John Bradbury,406
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bannock,SUPREME COURT JUSTICE,NA,REP,John Bradbury,3236
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bear Lake,SUPREME COURT JUSTICE,NA,REP,John Bradbury,477
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Benewah,SUPREME COURT JUSTICE,NA,REP,John Bradbury,691
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bingham,SUPREME COURT JUSTICE,NA,REP,John Bradbury,2557
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Blaine,SUPREME COURT JUSTICE,NA,REP,John Bradbury,845
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Boise,SUPREME COURT JUSTICE,NA,REP,John Bradbury,611
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bonner,SUPREME COURT JUSTICE,NA,REP,John Bradbury,2599
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bonneville,SUPREME COURT JUSTICE,NA,REP,John Bradbury,4343
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Boundary,SUPREME COURT JUSTICE,NA,REP,John Bradbury,692
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Butte,SUPREME COURT JUSTICE,NA,REP,John Bradbury,209
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Camas,SUPREME COURT JUSTICE,NA,REP,John Bradbury,113
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Canyon,SUPREME COURT JUSTICE,NA,REP,John Bradbury,5800
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Caribou,SUPREME COURT JUSTICE,NA,REP,John Bradbury,429
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Cassia,SUPREME COURT JUSTICE,NA,REP,John Bradbury,1304
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Clark,SUPREME COURT JUSTICE,NA,REP,John Bradbury,107
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Clearwater,SUPREME COURT JUSTICE,NA,REP,John Bradbury,1073
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Custer,SUPREME COURT JUSTICE,NA,REP,John Bradbury,524
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Elmore,SUPREME COURT JUSTICE,NA,REP,John Bradbury,1281
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Franklin,SUPREME COURT JUSTICE,NA,REP,John Bradbury,906
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Fremont,SUPREME COURT JUSTICE,NA,REP,John Bradbury,987
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Gem,SUPREME COURT JUSTICE,NA,REP,John Bradbury,991
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Gooding,SUPREME COURT JUSTICE,NA,REP,John Bradbury,498
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Idaho,SUPREME COURT JUSTICE,NA,REP,John Bradbury,2099
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Jefferson,SUPREME COURT JUSTICE,NA,REP,John Bradbury,1278
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Jerome,SUPREME COURT JUSTICE,NA,REP,John Bradbury,436
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Kootenai,SUPREME COURT JUSTICE,NA,REP,John Bradbury,6943
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Latah,SUPREME COURT JUSTICE,NA,REP,John Bradbury,2538
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lemhi,SUPREME COURT JUSTICE,NA,REP,John Bradbury,777
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lewis,SUPREME COURT JUSTICE,NA,REP,John Bradbury,492
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lincoln,SUPREME COURT JUSTICE,NA,REP,John Bradbury,212
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Madison,SUPREME COURT JUSTICE,NA,REP,John Bradbury,1491
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Minidoka,SUPREME COURT JUSTICE,NA,REP,John Bradbury,924
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Nez Perce,SUPREME COURT JUSTICE,NA,REP,John Bradbury,2792
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Oneida,SUPREME COURT JUSTICE,NA,REP,John Bradbury,328
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Owyhee,SUPREME COURT JUSTICE,NA,REP,John Bradbury,530
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Payette,SUPREME COURT JUSTICE,NA,REP,John Bradbury,729
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Power,SUPREME COURT JUSTICE,NA,REP,John Bradbury,415
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Shoshone,SUPREME COURT JUSTICE,NA,REP,John Bradbury,873
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Teton,SUPREME COURT JUSTICE,NA,REP,John Bradbury,683
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Twin Falls,SUPREME COURT JUSTICE,NA,REP,John Bradbury,1881
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Valley,SUPREME COURT JUSTICE,NA,REP,John Bradbury,893
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Washington,SUPREME COURT JUSTICE,NA,REP,John Bradbury,606
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Ada,SUPREME COURT JUSTICE,NA,REP,John Bradbury,13561
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Adams,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,495
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bannock,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,4348
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bear Lake,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1063
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Benewah,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,411
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bingham,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,3739
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Blaine,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1776
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Boise,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,825
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bonner,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,2233
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bonneville,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,6814
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Boundary,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,562
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Butte,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,265
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Camas,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,234
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Canyon,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,9285
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Caribou,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,825
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Cassia,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,2579
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Clark,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,167
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Clearwater,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,284
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Custer,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,496
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Elmore,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1406
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Franklin,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,835
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Fremont,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1639
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Gem,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1442
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Gooding,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1154
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Idaho,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1259
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Jefferson,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,2293
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Jerome,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1871
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Kootenai,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,5811
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Latah,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1483
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lemhi,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,835
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lewis,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,177
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Lincoln,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,563
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Madison,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,2756
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Minidoka,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1625
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Nez Perce,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,937
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Oneida,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,344
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Owyhee,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1055
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Payette,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1271
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Power,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,559
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Shoshone,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,556
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Teton,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,734
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Twin Falls,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,6249
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Valley,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,925
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Washington,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,1299
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Ada,SUPREME COURT JUSTICE,NA,REP,Roger Burdick,24309
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Adams,APPELLATE COURT JUDGE,NA,REP,Karen Lansing,731
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bannock,APPELLATE COURT JUDGE,NA,REP,Karen Lansing,6751
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bear Lake,APPELLATE COURT JUDGE,NA,REP,Karen Lansing,1378
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Benewah,APPELLATE COURT JUDGE,NA,REP,Karen Lansing,906
/home/nacnudus/R/openelections-data-id/xlsx/2010/10pri_stwd_cnty.xlsx,St Treasurer - Voting Stats,Bingham,APPELLATE COURT JUDGE,NA,REP,Karen Lansing,5633
